Fecha,Productos,Unidad de medida (Mayorista),Equiv. (kg./lt) (Mayorista),Mayorista - Precio Min.,Mayorista - Precio Prom.,Mayorista - Precio Max.,Unidad de medida (Minorista),Equiv. (kg./lt) (Minorista),Minorista - Precio Min.,Minorista - Precio Prom.,Minorista - Precio Max.
14/06/2026 18:09:32,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.57,4.81,5.05
14/06/2026 18:10:44,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.02,4.23,4.44
14/06/2026 18:11:57,Cebolla,Saco,45.0,1.73,1.82,1.91,Kilogramo,1.0,2.85,3.0,3.15
14/06/2026 18:13:07,Papa,Saco,50.0,1.34,1.41,1.48,Kilogramo,1.0,2.38,2.5,2.62
14/06/2026 18:15:38,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.76,2.91,3.06
14/06/2026 18:16:32,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.07,4.28,4.49
14/06/2026 18:20:45,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.27,4.5,4.73
14/06/2026 18:23:51,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.32,4.55,4.78
14/06/2026 18:26:29,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.57,2.71,2.85
14/06/2026 18:33:55,Choclo,Ciento,40.0,3.02,3.18,3.34,Kilogramo,1.0,4.75,5.0,5.25
14/06/2026 18:37:44,Tomate,Cajón,20.0,2.35,2.47,2.59,Kilogramo,1.0,4.27,4.5,4.73
14/06/2026 18:40:21,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.59,2.73,2.87
14/06/2026 18:41:55,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.84,4.04,4.24
14/06/2026 18:52:06,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.23,4.45,4.67
15/06/2026 06:05:24,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.65,2.79,2.93
15/06/2026 06:05:35,Papa,Saco,50.0,1.49,1.57,1.65,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 06:05:39,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.37,3.55,3.73
15/06/2026 06:05:46,Choclo,Ciento,40.0,2.9,3.05,3.2,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 06:06:44,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.28,4.51,4.74
15/06/2026 06:09:49,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.32,5.6,5.88
15/06/2026 06:13:24,Zanahoria,Saco,50.0,2.28,2.4,2.52,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 06:19:56,Cebolla,Saco,45.0,1.79,1.88,1.97,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 06:22:29,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.11,2.22,2.33
15/06/2026 06:22:30,Tomate,Cajón,20.0,2.47,2.6,2.73,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 06:28:30,Papa,Saco,50.0,1.54,1.62,1.7,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 06:32:01,Tomate,Cajón,20.0,2.48,2.61,2.74,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 06:33:14,Papa,Saco,50.0,1.6,1.68,1.76,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 06:35:26,Zanahoria,Saco,50.0,2.26,2.38,2.5,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 06:42:41,Choclo,Ciento,40.0,3.25,3.42,3.59,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 06:43:27,Zanahoria,Saco,50.0,2.19,2.31,2.43,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 06:46:22,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.81,4.01,4.21
15/06/2026 06:53:25,Tomate,Cajón,20.0,2.36,2.48,2.6,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 06:54:40,Choclo,Ciento,40.0,3.27,3.44,3.61,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 06:58:23,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 06:58:39,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.09,4.31,4.53
15/06/2026 06:58:48,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.81,4.01,4.21
15/06/2026 07:00:56,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.89,4.1,4.3
15/06/2026 07:06:26,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.74,4.99,5.24
15/06/2026 07:17:13,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.26,3.43,3.6
15/06/2026 07:18:45,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.52,3.7,3.89
15/06/2026 07:19:05,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.53,4.77,5.01
15/06/2026 07:22:20,Zanahoria,Saco,50.0,2.06,2.17,2.28,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 07:33:26,Zanahoria,Saco,50.0,1.85,1.95,2.05,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 07:37:48,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.69,3.88,4.07
15/06/2026 07:40:03,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.76,2.91,3.06
15/06/2026 07:40:28,Papa,Saco,50.0,1.55,1.63,1.71,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 07:40:51,Choclo,Ciento,40.0,2.91,3.06,3.21,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 07:45:52,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.45,4.68,4.91
15/06/2026 07:46:49,Tomate,Cajón,20.0,2.89,3.04,3.19,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 08:06:05,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.66,2.8,2.94
15/06/2026 08:10:24,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.23,3.4,3.57
15/06/2026 08:22:49,Papa,Saco,50.0,1.59,1.67,1.75,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 08:28:41,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.55,4.79,5.03
15/06/2026 08:33:31,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.46,4.7,4.94
15/06/2026 08:39:43,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.3,4.53,4.76
15/06/2026 08:45:39,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.65,3.84,4.03
15/06/2026 09:02:22,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.27,4.49,4.71
15/06/2026 09:07:56,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.53,2.66,2.79
15/06/2026 09:08:38,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.24,2.36,2.48
15/06/2026 09:12:36,Zanahoria,Saco,50.0,1.86,1.96,2.06,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 09:14:15,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.43,3.61,3.79
15/06/2026 09:17:16,Choclo,Ciento,40.0,2.95,3.11,3.27,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 09:17:49,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.21,2.33,2.45
15/06/2026 09:19:03,Papa,Saco,50.0,1.43,1.51,1.59,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 09:25:27,Papa,Saco,50.0,1.48,1.56,1.64,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 09:40:39,Tomate,Cajón,20.0,2.87,3.02,3.17,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 09:42:28,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.47,3.65,3.83
15/06/2026 09:43:02,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.98,4.19,4.4
15/06/2026 09:50:04,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.42,2.55,2.68
15/06/2026 09:52:04,Tomate,Cajón,20.0,2.89,3.04,3.19,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 09:57:26,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.31,5.59,5.87
15/06/2026 09:58:52,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.4,2.53,2.66
15/06/2026 10:04:28,Choclo,Ciento,40.0,3.0,3.16,3.32,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 10:11:19,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.76,3.96,4.16
15/06/2026 10:13:26,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.87,5.13,5.39
15/06/2026 10:15:16,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.02,4.23,4.44
15/06/2026 10:15:44,Cebolla,Saco,45.0,1.88,1.98,2.08,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 10:23:24,Choclo,Ciento,40.0,2.85,3.0,3.15,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 10:28:27,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.73,3.93,4.13
15/06/2026 10:31:32,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.85,4.05,4.25
15/06/2026 10:32:48,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.26,4.48,4.7
15/06/2026 10:38:12,Zanahoria,Saco,50.0,2.16,2.27,2.38,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 10:47:36,Zanahoria,Saco,50.0,2.19,2.31,2.43,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 10:58:35,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.5,4.74,4.98
15/06/2026 11:03:23,Cebolla,Saco,45.0,1.52,1.6,1.68,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 11:07:16,Tomate,Cajón,20.0,2.97,3.13,3.29,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 11:09:00,Choclo,Ciento,40.0,3.31,3.48,3.65,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 11:12:19,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.13,5.4,5.67
15/06/2026 11:12:32,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.56,4.8,5.04
15/06/2026 11:17:55,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.05,3.21,3.37
15/06/2026 11:22:57,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.25,2.37,2.49
15/06/2026 11:23:49,Choclo,Ciento,40.0,2.82,2.97,3.12,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 11:29:16,Zanahoria,Saco,50.0,2.0,2.11,2.22,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 11:31:18,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.19,5.46,5.73
15/06/2026 11:40:26,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.17,3.34,3.51
15/06/2026 11:59:43,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.54,2.67,2.8
15/06/2026 12:00:06,Tomate,Cajón,20.0,2.55,2.68,2.81,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 12:00:41,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.57,3.76,3.95
15/06/2026 12:03:22,Papa,Saco,50.0,1.55,1.63,1.71,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 12:07:21,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.49,2.62,2.75
15/06/2026 12:20:11,Zanahoria,Saco,50.0,1.86,1.96,2.06,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 12:21:14,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.03,4.24,4.45
15/06/2026 12:22:40,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.22,3.39,3.56
15/06/2026 12:24:54,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.91,4.12,4.33
15/06/2026 12:26:17,Choclo,Ciento,40.0,2.75,2.9,3.04,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 12:28:31,Papa,Saco,50.0,1.38,1.45,1.52,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 12:41:50,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.7,2.84,2.98
15/06/2026 12:45:37,Zanahoria,Saco,50.0,2.13,2.24,2.35,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 12:50:21,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.13,3.29,3.45
15/06/2026 12:52:06,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.9,4.11,4.32
15/06/2026 12:55:04,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.62,4.86,5.1
15/06/2026 12:56:50,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.76,5.01,5.26
15/06/2026 13:00:35,Cebolla,Saco,45.0,1.58,1.66,1.74,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 13:02:23,Tomate,Cajón,20.0,2.8,2.95,3.1,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 13:04:11,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.94,3.1,3.26
15/06/2026 13:05:56,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.42,2.55,2.68
15/06/2026 13:08:19,Choclo,Ciento,40.0,3.07,3.23,3.39,Kilogramo,1.0,4.75,5.0,5.25
15/06/2026 13:16:12,Cebolla,Saco,45.0,1.84,1.94,2.04,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 13:20:24,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.29,5.57,5.85
15/06/2026 13:21:05,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.14,5.41,5.68
15/06/2026 13:23:11,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.16,5.43,5.7
15/06/2026 13:25:48,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.49,4.73,4.97
15/06/2026 13:26:59,Tomate,Cajón,20.0,2.87,3.02,3.17,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 13:28:11,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.07,4.28,4.49
15/06/2026 13:31:35,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.02,5.28,5.54
15/06/2026 13:35:35,Tomate,Cajón,20.0,2.4,2.53,2.66,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 13:40:08,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.98,3.14,3.3
15/06/2026 13:40:51,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.55,2.68,2.81
15/06/2026 13:44:34,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.62,2.76,2.9
15/06/2026 13:50:20,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.6,2.74,2.88
15/06/2026 13:51:43,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.62,3.81,4.0
15/06/2026 13:53:06,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.88,5.14,5.4
15/06/2026 13:54:34,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.21,4.43,4.65
15/06/2026 13:54:58,Tomate,Cajón,20.0,2.75,2.89,3.03,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 14:11:47,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.8,4.0,4.2
15/06/2026 14:12:38,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.19,4.41,4.63
15/06/2026 14:15:15,Zanahoria,Saco,50.0,1.98,2.08,2.18,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 14:17:00,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.91,4.12,4.33
15/06/2026 14:17:59,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.33,4.56,4.79
15/06/2026 14:21:54,Papa,Saco,50.0,1.55,1.63,1.71,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 14:23:26,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.54,2.67,2.8
15/06/2026 14:24:45,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.52,2.65,2.78
15/06/2026 14:45:05,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.27,4.49,4.71
15/06/2026 15:06:27,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.32,2.44,2.56
15/06/2026 15:10:40,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.0,3.16,3.32
15/06/2026 15:11:45,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.12,2.23,2.34
15/06/2026 15:12:34,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 15:24:06,Zanahoria,Saco,50.0,2.19,2.31,2.43,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 15:26:26,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.13,2.24,2.35
15/06/2026 15:27:39,Tomate,Cajón,20.0,2.35,2.47,2.59,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 15:28:14,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.57,2.71,2.85
15/06/2026 15:40:49,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.32,2.44,2.56
15/06/2026 15:45:27,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.4,3.58,3.76
15/06/2026 15:50:19,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.13,2.24,2.35
15/06/2026 15:53:17,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.63,3.82,4.01
15/06/2026 16:02:36,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.52,3.71,3.9
15/06/2026 16:05:35,Tomate,Cajón,20.0,2.68,2.82,2.96,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 16:06:17,Papa,Saco,50.0,1.6,1.68,1.76,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 16:22:07,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.41,4.64,4.87
15/06/2026 16:22:53,Zanahoria,Saco,50.0,2.14,2.25,2.36,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 16:23:01,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.84,4.04,4.24
15/06/2026 16:29:03,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,3.13,3.29,3.45
15/06/2026 16:31:09,Zanahoria,Saco,50.0,2.29,2.41,2.53,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 16:47:27,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.19,4.41,4.63
15/06/2026 16:48:47,Cebolla,Saco,45.0,1.9,2.0,2.1,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 16:49:47,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.32,3.5,3.68
15/06/2026 16:56:04,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.58,4.82,5.06
15/06/2026 16:56:20,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.32,3.5,3.68
15/06/2026 17:01:29,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.91,4.12,4.33
15/06/2026 17:02:02,Zanahoria,Saco,50.0,2.2,2.32,2.44,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 17:02:48,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.61,2.75,2.89
15/06/2026 17:02:52,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 17:03:04,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.24,5.52,5.8
15/06/2026 17:21:50,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.41,2.54,2.67
15/06/2026 17:23:16,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.36,2.48,2.6
15/06/2026 17:24:53,Papa,Saco,50.0,1.6,1.68,1.76,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 17:35:21,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.69,4.94,5.19
15/06/2026 17:37:24,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.5,2.63,2.76
15/06/2026 17:38:05,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.97,4.18,4.39
15/06/2026 17:39:13,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.19,4.41,4.63
15/06/2026 17:44:09,Cebolla,Saco,45.0,1.74,1.83,1.92,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 17:48:10,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.28,3.45,3.62
15/06/2026 17:49:17,Zanahoria,Saco,50.0,1.92,2.02,2.12,Kilogramo,1.0,3.61,3.8,3.99
15/06/2026 17:56:43,Papa,Saco,50.0,1.37,1.44,1.51,Kilogramo,1.0,2.38,2.5,2.62
15/06/2026 17:59:38,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.99,3.15,3.31
15/06/2026 18:12:00,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.53,2.66,2.79
15/06/2026 18:18:33,Tomate,Cajón,20.0,2.36,2.48,2.6,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 18:27:10,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.34,4.57,4.8
15/06/2026 18:28:43,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.31,3.48,3.65
15/06/2026 18:40:55,Tomate,Cajón,20.0,2.52,2.65,2.78,Kilogramo,1.0,4.27,4.5,4.73
15/06/2026 18:42:57,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.58,2.72,2.86
15/06/2026 18:43:15,Cebolla,Saco,45.0,1.59,1.67,1.75,Kilogramo,1.0,2.85,3.0,3.15
15/06/2026 18:47:26,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.03,4.24,4.45
15/06/2026 18:48:27,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.3,4.53,4.76
15/06/2026 18:50:36,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.56,2.69,2.82
15/06/2026 18:58:34,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.54,4.78,5.02
16/06/2026 06:03:36,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,3.95,4.16,4.37
16/06/2026 06:12:53,Cebolla,Saco,45.0,1.74,1.83,1.92,Kilogramo,1.0,2.85,3.0,3.15
16/06/2026 06:13:19,Choclo,Ciento,40.0,3.1,3.26,3.42,Kilogramo,1.0,4.75,5.0,5.25
16/06/2026 06:22:01,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.83,5.08,5.33
16/06/2026 06:22:26,Papa,Saco,50.0,1.49,1.57,1.65,Kilogramo,1.0,2.38,2.5,2.62
16/06/2026 06:28:13,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.2,4.42,4.64
16/06/2026 06:29:36,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.26,4.48,4.7
16/06/2026 06:30:27,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,4.01,4.22,4.43
16/06/2026 06:38:17,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.97,4.18,4.39
16/06/2026 06:39:02,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.43,4.66,4.89
16/06/2026 06:48:03,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.38,4.61,4.84
16/06/2026 06:48:55,Cebolla,Saco,45.0,1.71,1.8,1.89,Kilogramo,1.0,2.82,2.97,3.12
16/06/2026 06:56:49,Zanahoria,Saco,50.0,2.34,2.46,2.58,Kilogramo,1.0,3.61,3.8,3.99
16/06/2026 06:57:31,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.18,4.4,4.62
16/06/2026 07:01:52,Tomate,Cajón,20.0,2.96,3.12,3.28,Kilogramo,1.0,4.27,4.5,4.73
16/06/2026 07:05:14,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.95,5.21,5.47
16/06/2026 07:11:13,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.28,4.51,4.74
16/06/2026 07:12:51,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.62,3.81,4.0
16/06/2026 07:18:48,Zanahoria,Saco,50.0,2.3,2.42,2.54,Kilogramo,1.0,3.61,3.8,3.99
16/06/2026 07:20:53,Papa,Saco,50.0,1.61,1.7,1.78,Kilogramo,1.0,2.38,2.5,2.62
16/06/2026 07:22:54,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.31,3.48,3.65
16/06/2026 07:26:34,Tomate,Cajón,20.0,2.66,2.8,2.94,Kilogramo,1.0,4.53,4.77,5.01
16/06/2026 07:28:22,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,5.03,5.3,5.57
16/06/2026 07:28:59,Choclo,Ciento,40.0,3.04,3.2,3.36,Kilogramo,1.0,4.69,4.94,5.19
16/06/2026 07:41:24,Papa,Saco,50.0,1.52,1.6,1.68,Kilogramo,1.0,2.37,2.49,2.61
16/06/2026 07:58:52,Zanahoria,Saco,50.0,2.09,2.2,2.31,Kilogramo,1.0,3.32,3.5,3.68
16/06/2026 08:00:54,Papa,Saco,50.0,1.42,1.49,1.56,Kilogramo,1.0,2.38,2.5,2.62
